Date,$ * #,Invoice,Market Value,Image,Image name,Category,Item name,Brand,Status,Count,Unit price,Total Market Price,Original Price,eBay Price,Use For,Status,Expired date,Sold date,Reviews,Recommend,Comments,From,Link
"Fri, Oct 14, 2022",,,,,Screen Shot 2022-10-15 at 2.55.38 PM,Toys,"APMIEK 12Pcs Sensory Fidget Toys Set for Kids and Adults，PopIt Party Favors, Autistic ADHD Stress Relief Tools Poppers Fidget Pack, Parent-Child Interactive Toys, Birthday Party Favor Gifts",APMIEK,New,1,$19.99,$19.99,,,Sell,Waiting to sell,,,4.7,,,Amazon,https://www.amazon.com/dp/B09927K4HB/ref=cm_sw_r_api_i_RXGC39GBSVYRE151XRB3_0?th=1
"Fri, Oct 14, 2022",,,,,Screen Shot 2022-10-15 at 2.57.13 PM,Patio & Garden,"Solar Pathway Lights 6 Pack ,Garden Decorative Solar Outdoor Lights with IP54 Waterproof , Up to 12 Hrs Solar Powered LED Landscape Lighting ,Patio Decor Lights with Auto On/Off (Warm White)",Jirvyuk,Open Box,1,$28.95,$28.95,,,Home,Own used,,,4.2,,,Amazon,https://www.amazon.com/dp/B095SHJ5F8/ref=cm_sw_r_api_i_XTPFR3RCEWV6D45N8XDV_0
"Fri, Oct 14, 2022",,,,,Screen Shot 2022-10-15 at 3.01.52 PM,Patio & Garden,"12QT Horticultural Pumice for Plants Professional Sifted - for Succulents, Cactus, Bonsai Plants - 1/4 inch (12QT)",,New,1,$26.99,$26.99,,,Home,Own used,,,3.7,,,Amazon,https://www.amazon.com/dp/B09ZDVM688/ref=cm_sw_r_api_i_S0V8PK3581PB13Q9HF0H_0?th=1
"Fri, Oct 14, 2022",,,,,Screen Shot 2022-10-15 at 3.03.44 PM,Food,Lindt Lindor Sea Salt Milk Chocolate Truffles - 6oz,Lindt,New,1,$5.29,$5.29,,,Gifts,Waiting to sell,2023-04-01,,4.8,,,Target,https://www.target.com/p/lindt-lindor-sea-salt-milk-chocolate-truffles-6oz/-/A-14767121
"Fri, Oct 14, 2022",,,,,Screen Shot 2022-10-15 at 3.26.00 PM,Home,Ribbed Glass Toothbrush Holder Clear - Threshold™,Threshold™,New,1,$10.00,$10.00,,,Family,Own used,,,4.2,,,Target,https://www.target.com/p/ribbed-glass-toothbrush-holder-clear-threshold-8482/-/A-82250420
"Fri, Oct 14, 2022",,,,,IMG_0199,Toys,"Pixel Art Bead Fuse Beads Perler Compatible Colorful Bead Create 2D Pixelated Wall Art, Retro Video Games Characters, Animals, Designs, Fashion Accessories Fuse Beads Kits with Pegboard",EVORETRO,New,1,$38.45,$38.45,,,Kids,Waiting to sell,,,4.7,,Similar product in amazon,Amazon,https://www.amazon.com/Compatible-Colorful-Pixelated-Characters-Accessories/dp/B07NX1RPYT/ref=sr_1_3_sspa?c=ts&keywords=Fuse+%26+Perler+Beads&qid=1665872369&qu=eyJxc2MiOiI1Ljk5IiwicXNhIjoiNS43NyIsInFzcCI6IjUuMDYifQ%3D%3D&s=arts-crafts&sr=1-3-spons&ts_id=8090778011&psc=1
,,,,,,,,,,,,0,,,,,,,,,,,
"Sat, Oct 15, 2022",0.25*17,$4.60,$291.39,,IMG_1897,,,,,,,0,,,,,,,,,,,
"Sat, Oct 15, 2022",,,,,Screen Shot 2022-10-15 at 4.00.28 PM,School & Office Suppilies,"Folders, notes from target",,New,1,$30.00,$30.00,,,Sell,Waiting to sell,,,,,Clarance from target,Target,
"Sat, Oct 15, 2022",,,,,Screen Shot 2022-10-15 at 2.52.36 PM,Health,"Amazon Basic Care Nasal Allergy Relief Fluticasone Propionate (Glucocorticoid) 50 mcg Spray, Full Prescription Strength, Non-Drowsy, 0.54 Fl Oz",Amazon Basic Care,New,5,$19.13,$95.65,,,Liping,Waiting to sell,2022-12-01,,4.7,,,Amazon,https://www.amazon.com/dp/B079HXPVGV/ref=cm_sw_r_api_i_JK9NK8CDEXY77WNDYANR_0
"Sat, Oct 15, 2022",,,,,Screen Shot 2022-10-15 at 4.06.15 PM,Home,"Kitchen Sink Splash Guard, Silicone Faucet Mat Sink Water Splash Guard, Faucet Splash Catcher, Silicone Deflector Under The Faucet, Keep Kitchen and Bathroom Sinks Dry (Grey)",,New,1,$9.98,$9.98,,,Sell,Waiting to sell,,,3.8,,,Amazon,https://www.amazon.com/Kitchen-Silicone-Catcher-Deflector-Bathroom/dp/B09ZT78VBG/ref=pd_lpo_1?pd_rd_w=CLq6C&content-id=amzn1.sym.116f529c-aa4d-4763-b2b6-4d614ec7dc00&pf_rd_p=116f529c-aa4d-4763-b2b6-4d614ec7dc00&pf_rd_r=F97AMVAZFCHDDDQ6XD68&pd_rd_wg=qjaxh&pd_rd_r=7563f8d3-14e0-4c03-ad48-ef334d3295be&pd_rd_i=B09ZSSMGSS&th=1
"Sat, Oct 15, 2022",,,,,Screen Shot 2022-10-15 at 4.15.22 PM,Home,"2Pcs Waterfloow faucet splash guard for sink-silicone handle drip catcher tray, Splash Catcher, Faucet Water Catcher Mat, Sink mats for kitchen,Bathroom, Laundry Room, Farmhouse, Bar & RV-Black & Grey",,New,2,$15.99,$31.98,,,Sell,Waiting to sell,,,3.4,,,Amazon,https://www.amazon.com/dp/B0B1ZR31HJ/ref=cm_sw_r_api_i_5QWMX3QV625X0WNPTTC7_0
"Sat, Oct 15, 2022",,,,,Screen Shot 2022-10-15 at 4.37.44 PM,"Clothing, Shoes",Women' Ruched Lip Dress Mini By Wild Fable™ Size XS Lime Green,Wild Fable™,New,1,$35.00,$35.00,,,Sell,Waiting to sell,,,,,Sold out in target,eBay,https://www.ebay.com/itm/125402843280?hash=item1d32978890:g:Xa0AAOSw9IRixJsx&amdata=enc%3AAQAHAAABEBD78zZnu80i6sA0JP794luApoqdCeRSd7HpQ1ifCjqeGawL364AiCYbji8IFdZX%2Be8l4PHx1qww02aZsvzNLOaT%2FFnRYXJ4XrbY8GbqMRY20jp%2F6vj8bMgKD7nEu9dN6MWnL7XpNZRtmKfREh42g9NrayT1T%2Fva094MPBiX%2Bm%2FOfIRn6UHObgPpBSd3yTLqg%2Bgqd%2BRlVBd6V66kn%2FotIYeC9JAXaBT5ht0VeOKrmN6HVsZMtF8sa%2FQlO%2BHDLW33tcxhJ7lweAZyRi3SzadTUwnuMGQB7Y%2FFRXP2pld9QSDD8suxs8h3BsyNqzx%2Blt1%2FRYEixgbKVNTdew98uK%2BKJaXX8WEhEPLoNHtGxoVLZ%2BlH%7Ctkp%3ABFBMmK6A4Ptg
"Sat, Oct 15, 2022",,,,,Screen Shot 2022-10-15 at 4.40.58 PM,"Clothing, Shoes",Wild Fable Women's Purple Sequin Sleeveless Dress Ruched Side Bodycon Size XS,Wild Fable™,New,1,$35.00,$35.00,,,Sell,Waiting to sell,,,,,Sold out in target,eBay,https://www.ebay.com/itm/403902542825?hash=item5e0a77b3e9:g:HgAAAOSwWfBjLiGm
"Sat, Oct 15, 2022",,,,,Screen Shot 2022-10-08 at 2.41.02 PM,Food,The Spice Lab Sumac Powder - Shaker Jar 7.5 oz Jar - Cured Ground Sumac Spice Powder - All Natural OU Kosher Non GMO Gluten Free Mediterranean – Turkish Food and Turkish Seasonings,The Spice Lab,New,1,$11.95,$11.95,,,Gifts,Waiting to sell,,,,,,Amazon,https://www.amazon.com/dp/B073X53RMB/ref=cm_sw_r_api_i_KK8XKQQ9E93YBW73N4HB_0
"Sat, Oct 15, 2022",,,,,Screen Shot 2022-10-15 at 4.56.05 PM,Home,ACBAC Hangers Space Saving Clothes Hangers Organizer Smart Closet Space Saver with Sturdy Plastic for Heavy Clothes,ACBAC,New,1,$4.99,$4.99,,,Home,Own used,,,,,,Amazon,https://www.amazon.com/dp/B09VKYKB8Y/ref=cm_sw_r_api_i_8V4CP7JE8EFERYF28KES_0
"Sat, Oct 15, 2022",,,,,Screen Shot 2022-10-15 at 4.54.37 PM,Personal Care,ORS Olive Oil Wax Stick Styler - 2.6oz,ORS,New,1,$6.99,$6.99,,,Family,Own used,,,3.9,,,Target,https://www.target.com/p/ors-olive-oil-wax-stick-styler-2-6oz/-/A-83556865?store=313&ref=tgt_adv_XS000000&AFID=google_pla_df&fndsrc=tgtao&DFA=71700000012790844&CPNG=PLA_Beauty%2BPersonal+Care%2BShopping%7CBeauty_Ecomm_Beauty&adgroup=SC_Health%2BBeauty&LID=700000001230728pgs&LNM=PRODUCT_GROUP&network=o&device=c&location=&targetid=pla-4584757336253557:aud-805670406&ds_rl=1246978&ref=tgt_adv_XS000000&AFID=bing_pla_df&CPNG=PLA_Beauty%2BPersonal+Care%2BShopping%7CBeauty_Ecomm_Beauty&adgroup=SC_Health%2BBeauty&LID=700000001230728pbs&network=s&device=c&querystring=ORS%20Olive%20Oil%20Style%20%26%20Sculpt%20Perfect%20Blend%20Wax%20Stick&msclkid=db6f416b911f19e978772220d7a8709e&gclid=db6f416b911f19e978772220d7a8709e&gclsrc=3p.ds
"Sat, Oct 15, 2022",,,,,Screen Shot 2022-10-15 at 4.57.48 PM,Personal Care,Character Mesh Sponge - Leamon - More Than Magic™,More Than Magic™,New,1,$4.99,$4.99,,,Family,Own used,,,4.4,,,Target,https://www.target.com/p/character-mesh-sponge-leamon-more-than-magic-8482/-/A-83208773
"Sat, Oct 15, 2022",,,,,Screen Shot 2022-10-15 at 5.02.14 PM,Electronics,"Large Gaming Mouse Pad, 31.5x15.7x0.12 inch Large Extended Computer Keyboard Mouse Mat, Water Resist Non-Slip Mousepad Rubber Base Long XXL Desk Mouse Pad for Work & Gaming, Office & Home, Black",Naukay,New,1,$11.88,$11.88,,,Family,Own used,,,4.8,,,Amazon,https://www.amazon.com/dp/B08V8BNPR6/ref=cm_sw_r_api_i_A9KVHP52NAE5R297NW7P_0
"Sat, Oct 15, 2022",,,,,IMG_0200,Toys,"4PCS Pop Ball Fidget Toy Pack, 3D Silicone Stress Balls Printed Pattern Anti Anxiety Squeeze Sensory Toy",TAIZFOK,New,1,$4.99,$4.99,,,Sell,Waiting to sell,,,4.8,,,Amazon,https://www.amazon.com/dp/B09PF14X5V/ref=cm_sw_r_api_i_16VSQV2QGX9W0MTPJSXX_0
"Sat, Oct 15, 2022",,,,,Screen Shot 2022-10-15 at 5.04.45 PM,Kitchen & Dining,"Disposable Piping Bags - 10 Inch Thickened Pastry Bags, 100 Pieces Non-Slip and Anti-Burst Icing Piping Bags for Cookies Cupcake Decorating Supplies",Kosonka,New,1,$7.99,$7.99,,,Sell,Waiting to sell,,,4.5,Amazon’s Choice,,Amazon,https://www.amazon.com/dp/B09K72KMK4/ref=cm_sw_r_api_i_NVAMHKEN386XD2AD7S6Y_0
,,,,,,,,,,,,0,,,,,,,,,,,
"Tue, Oct 18, 2022",6*4,$25.98,$619.98,,IMG_1899,,,,,,,0,,,,,,,,,,,
"Tue, Oct 18, 2022",,,,,Screen Shot 2022-10-19 at 4.03.03 PM,Toys,LEGO Harry Potter Hogwarts Wizard's Chess 76392 Building Kit,LEGO,Open Box,1,$59.99,$59.99,,,Kids,Own used,,,4.8,,"2 black pond missing, and 1 white pond part of missing",Target,https://www.target.com/p/lego-harry-potter-hogwarts-wizard-39-s-chess-76392-building-kit/-/A-81911669
"Tue, Oct 18, 2022",,,,,Screen Shot 2022-10-19 at 4.20.53 PM,Furniture,Cube Storage Rolling Side Table White - Room Essentials™,Room Essentials™,Mint,1,$35.00,$35.00,,,Adam,Own used,,,,,,Target,https://www.target.com/p/cube-storage-rolling-side-table-white-room-essentials-8482/-/A-84720797
"Tue, Oct 18, 2022",,,,,Screen Shot 2022-10-19 at 4.20.22 PM,Electronics,"2021 Apple 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray",Apple,New,1,$329.00,$329.00,,,Sell,Waiting to sell,,,,,,Amazon,https://www.amazon.com/dp/B09G9FPHY6/ref=cm_sw_r_api_i_dl_3PWPX95N38JPGTWPH94S_0?th=1
"Tue, Oct 18, 2022",,,,,Screen Shot 2022-10-19 at 4.15.45 PM,Sports & Outdoors,Folding beach lounger rainbow striped - sun Squad,Sun Squad™,New,1,$35.00,$35.00,,,Family,Own used,,,,,Sold out in target,Target,
,,,,,,,,,,,,0,,,,,,,,,,,
"Wed, Oct 19, 2022",4*5,$21.65,$205.99,,IMG_1900,,,,,,,0,,,,,,,,,,,
"Wed, Oct 19, 2022",,,,,Screen Shot 2022-10-19 at 4.26.42 PM,Home,Woven Rug - Threshold™,Threshold™,Open Box,1,$50.00,$50.00,,,Home,Own used,,,,,,Target,https://www.target.com/p/2-39-4-34-x7-39-runner-woven-indigo-threshold-8482/-/A-52474575
"Wed, Oct 19, 2022",,,,,Screen Shot 2022-10-19 at 4.27.58 PM,"Clothing, Shoes",Boys' BILLY Footwear Harmon Essential High Top Sneakers,BILLY Footwear,New,1,$29.99,$29.99,,,Adam,Waiting to sell,,,3.5,,,Target,https://www.target.com/p/boys-39-billy-footwear-harmon-essential-high-top-sneakers-black-3/-/A-81618500
"Wed, Oct 19, 2022",,,,,Screen Shot 2022-10-19 at 4.35.30 PM,Home,Machine Washable Waterproof Quilted Mattress Pad - Made By Design™,Made By Design™,Open Box,1,$45.00,$45.00,,,Sofia,Own used,,,4.1,,,Target,https://www.target.com/p/queen-machine-washable-waterproof-quilted-mattress-pad-white-made-by-design-8482/-/A-53101443
"Wed, Oct 19, 2022",,,,,Screen Shot 2022-10-19 at 4.41.43 PM,Home,"14.75"" x 13"" x 11"" Large Lined Woven Milk Crate Gray - Brightroom™",Brightroom™,New,2,$18.00,$36.00,,,Sell,Waiting to sell,,,4.7,,,Target,https://www.target.com/p/14-75-34-x-13-34-x-11-34-large-lined-woven-milk-crate-gray-brightroom-8482/-/A-53195527
"Wed, Oct 19, 2022",,,,,Screen Shot 2022-10-19 at 4.35.10 PM,Home,Coleman Montauk Lightweight 40°F Camping big & tall Sleeping Bag,Coleman,Open Box,1,$45.00,$45.00,,,Adults,Own used,,,,,,eBay,https://www.ebay.com/itm/125222228077?_trkparms=amclksrc%3DITM%26aid%3D1110006%26algo%3DHOMESPLICE.SIM%26ao%3D1%26asc%3D242764%26meid%3D50d80f6d0b784f6ba0a900941959a62e%26pid%3D101195%26rk%3D4%26rkt%3D12%26sd%3D373660161479%26itm%3D125222228077%26pmt%3D1%26noa%3D0%26pg%3D2047675%26algv%3DSimplAMLv11WebTrimmedV3MskuAspectsV202110NoVariantSeedKnnRecallV1DwebOnly%26brand%3DColeman&_trksid=p2047675.c101195.m1851&amdata=cksum%3A12522222807750d80f6d0b784f6ba0a900941959a62e%7Cenc%3AAQAHAAABIPnNgQzrwy4hcSW%252F1r0wjcHUoW2vznLktC1ywnd%252BfgwtVkfbqrg79mnCGmVqoaequeJtVfKXg136SWaKVngTop3JnbmUEUdhfiQsEDWfHdb4Y5Vuq2yWReMuLp03jODz5jHYWNFhjqlpK8GiOG%252B0Q8j4cPl3%252BQAdg%252BKAMys8eLwyNHnQqwkOZWycgvQ9K421gzsXlwOdQXu1IxEzfQmoCtsQuMUC0OAjgF6IrW4y2JZD%252B6lELUOIQNIbZQ8yyK4jymXI9GdtaOa7qC4Wd94V5kvka4sAg%252FDf2apxJqtNtdVSSLjIcoIfWTxa%252FjhD5U%252BPzwkXj3NVIfXqb7JPDfDVGRSyMdYyNEVUGD%252FQsWDEyg0q%252BeJ7k30mMmEAntmTFRvxmQ%253D%253D%7Campid%3APL_CLK%7Cclp%3A2047675&epid=25052570670
,,,,,,,,,,,,0,,,,,,,,,,,
"Thu, Oct 20, 2022",2*4,$8.66,$134.22,,IMG_1901,,,,,,,0,,,,,,,,,,,
"Thu, Oct 20, 2022",,,,,Screen Shot 2022-10-21 at 3.12.25 PM,Beauty,"Naturium Multi-Peptide Moisturizer Plus Ethylated Vitamin C & Panthenol, Hydrating & Smoothing Skin Care, 1.7 oz",Naturium,Open Box,1,$18.04,$18.04,,,Liping,Own used,,,4.6,,,Amazon,https://www.amazon.com/dp/B09BG477N1/ref=cm_sw_r_api_i_Q1Y2Q2SB9PSZ2TQ6FFJE_0
"Thu, Oct 20, 2022",,,,,Screen Shot 2022-10-21 at 3.13.40 PM,Home,"20""x32"" Tufted Half Moon Geo Tassel Cotton Bath Rug - Opalhouse™ designed with Jungalow™",Opalhouse™,New,1,$25.00,$25.00,,,Home,Own used,,,3.9,,,Target,https://www.target.com/p/20-34-x32-34-tufted-half-moon-geo-tassel-cotton-bath-rug-opalhouse-8482-designed-with-jungalow-8482/-/A-83663531
"Thu, Oct 20, 2022",,,,,Screen Shot 2022-10-21 at 3.16.10 PM,"Clothing, Shoes",Women's Simplicity Mid-Rise Leggings - All in Motion™,All in Motion™,Open Box,1,$20.00,$20.00,,,Liping,Own used,,,4.2,,,Target,https://www.target.com/p/women-s-simplicity-mid-rise-leggings-all-in-motion/-/A-77642339?preselect=77283876#lnk=sametab
"Thu, Oct 20, 2022",,,,,Screen Shot 2022-10-21 at 3.18.20 PM,Home,"6"" x 6"" Ribbed Scented Pillar Candle Red - Threshold™",Threshold™,Open Box,1,$18.00,$18.00,,,Home,Own used,,,4.8,,,Target,https://www.target.com/p/6-34-x-6-34-ribbed-scented-pillar-candle-red-threshold-8482/-/A-82082719
"Thu, Oct 20, 2022",,,,,Screen Shot 2022-10-21 at 3.20.12 PM,Home,Hanes 5pk Boxer - Colors May Vary,Hanes,Open Box,1,$19.99,$19.99,,,Flavio,Own used,,,3.9,,,Target,https://www.target.com/p/hanes-5pk-boxer-colors-may-vary-m/-/A-14794229
"Thu, Oct 20, 2022",,,,,Screen Shot 2022-10-21 at 5.00.08 PM,Health,"Children’s Claritin Chewables, 24-Hour Non-drowsy Kids Allergy Relief in Grape & Bubble Gum Flavors, 40 antihistamine Tablets",Claritin,New,1,$33.19,$33.19,,,Kids,Own used,2022-12-01,,4.9,,Similar product in amazon,Amazon,https://www.amazon.com/Childrens-Claritin-Non-Drowsy-Chewable-Antihistamine/dp/B078BDHJK8/ref=sr_1_1_sspa?crid=K2N5ZRR92V8X&keywords=Children%E2%80%99s+Claritin+Chewables%2C+24-Hour+Non-drowsy+Kids+Allergy+Relief+in+Grape+%26+Bubble+Gum+Flavors%2C+40+antihistamine+Tablets&qid=1666396836&qu=eyJxc2MiOiIxLjI1IiwicXNhIjoiMS4xOSIsInFzcCI6IjAuNzYifQ%3D%3D&rdc=1&sprefix=children+s+claritin+chewables%2C+24-hour+non-drowsy+kids+allergy+relief+in+grape+%26+bubble+gum+flavors%2C+40+antihistamine+tablets%2Caps%2C127&sr=8-1-spons&psc=1
,,,,,,,,,,,,0,,,,,,,,,,,
"Fri, Oct 21, 2022",1*11,$11.74,$327.27,,IMG_1905,,,,,,,0,,,,,,,,,,,
"Fri, Oct 21, 2022",,,,,Screen Shot 2022-10-21 at 5.41.30 PM,"Clothing, Shoes",ChinFun Yoga Shorts for Women High Waist Tummy Control 4 Way Stretch Workout Running Shorts Side Pockets,ChinFun,New,1,$9.99,$9.99,,,Sell,Waiting to sell,,,4.4,,,Amazon,https://www.amazon.com/dp/B07D72K9T7/ref=cm_sw_r_api_i_716TS8HPDX3K0MP67ZRM_0?th=1
"Fri, Oct 21, 2022",,,,,Screen Shot 2022-10-21 at 5.53.43 PM,Food,"Sparkling ICE, Black Raspberry Sparkling Water, Zero Sugar Flavored Water, with Vitamins and Antioxidants, Low Calorie Beverage, 17 fl oz Bottles (Pack of 12)",Sparkling Ice,New,2,$11.22,$22.44,,,Sell,Waiting to sell,,,4.7,,,Amazon,https://www.amazon.com/dp/B003P02EGU/ref=cm_sw_r_api_i_KJB4CDFNYW5QQFYBZS90_0
"Fri, Oct 21, 2022",,,,,IMG_1906,Beauty,Spanning caddy from target,,New,1,$5.00,$5.00,,,Liping,Own used,,,,,Sold out in target,,
"Fri, Oct 21, 2022",,,,,Screen Shot 2022-10-21 at 5.52.56 PM,Home,"Hearth & Hand Magnolia 14X20"" Plaid Indoor/Outdoor Lumbar Throw Pillow Blue BR4",Hearth & Hand™,Open Box,1,$24.99,$24.99,,,Home,Own used,,,,,,,
"Fri, Oct 21, 2022",,,,,Screen Shot 2022-10-21 at 6.20.14 PM,"Clothing, Shoes",Women's Scallop One Shoulder High Coverage One Piece Swimsuit - Kona Sol™ ( Small ),Kona Sol™,New,1,$40.00,$40.00,,,Sell,Waiting to sell,,,4.4,,Size: small,Amazon,https://www.target.com/p/women-s-scallop-one-shoulder-high-coverage-one-piece-swimsuit-kona-sol/-/A-83477731?preselect=83473398#lnk=sametab
"Fri, Oct 21, 2022",,,,,Screen Shot 2022-10-21 at 6.19.57 PM,Health,Natures Way Sambucus Alpha CF FluCare Syrup,Nature's Way,New,1,$16.87,$16.87,,,Kids,Own used,,,,,,Others,https://www.nhc.com/sambucus-alpha-cf-flucare-syrup-by-natures-way?quantity=1&CAWELAID=120450390000027804&msclkid=f7b7604595ac15f640dc0316d6235379&utm_source=bing&utm_medium=cpc&utm_campaign=NHC_Shopping&utm_term=4582420896678694&utm_content=All%20Products
"Fri, Oct 21, 2022",,,,,IMG_1907,"Clothing, Shoes",Green dye dress - XL,,Open Box,1,$10.00,$10.00,,,Sofia,Own used,,,,,Sold out in target,,
"Fri, Oct 21, 2022",,,,,IMG_1908,"Clothing, Shoes",Red dye dress - XL,,New,1,$16.00,$16.00,,,Sofia,Waiting to sell,,,,,Sold out in target,,
"Fri, Oct 21, 2022",,,,,IMG_1909,"Clothing, Shoes",Art class girl lines dress - XXL(18),art class™,Open Box,1,$15.00,$15.00,,,Sofia,Own used,,,,,Sold out in target,,
"Fri, Oct 21, 2022",,,,,IMG_1910,"Clothing, Shoes",shinny Scarf,,Open Box,1,$10.00,$10.00,,,Gifts,Waiting to sell,,,,,Kowa,,
"Fri, Oct 21, 2022",,,,,Screen Shot 2022-10-21 at 7.39.53 PM,"Clothing, Shoes",NCAA Texas Longhorns Women's Shorts Sleeve Crew Neck Chalk T-Shirt,NCAA Texas Longhorns,Open Box,1,$19.99,$19.99,,,Gifts,Waiting to sell,,,,,Sara,Target,https://www.target.com/p/ncaa-texas-longhorns-women-39-s-short-sleeve-crew-neck-chalk-t-shirt-l/-/A-85442738?ref=tgt_adv_XS000000&AFID=google_pla_df&fndsrc=tgtao&DFA=71700000012790850&CPNG=PLA_Sports%2BShopping%7CSports_Ecomm_Hardlines&adgroup=SC_Sports&LID=700000001230728pgs&LNM=PRODUCT_GROUP&network=o&device=c&location=&targetid=pla-4584619897006716:aud-805670406&ds_rl=1246978&ref=tgt_adv_XS000000&AFID=bing_pla_df&CPNG=PLA_Sports%2BShopping%7CSports_Ecomm_Hardlines&adgroup=SC_Sports&LID=700000001230728pbs&network=s&device=c&querystring=NCAA%20Texas%20Longhorns%20Women%27s%20Shorts%20Sleeve%20Crew%20Neck%20Chalk%20T-Shirt&msclkid=9ec318dc633616801d007b8f3485e5fd&gclid=9ec318dc633616801d007b8f3485e5fd&gclsrc=3p.ds
"Fri, Oct 21, 2022",,,,,Screen Shot 2022-10-21 at 7.21.13 PM,"Clothing, Shoes",NWT Good fellow & Co. Mens’ Plaid Tie ,Goodfellow & Co™,Open Box,1,$19.99,$19.99,,,Flavio,Own used,,,,,"Sold out in target, similar link",Target,https://www.target.com/p/men-39-s-checkered-tie-goodfellow-38-co-8482-navy-blue/-/A-86037361#lnk=sametab
"Fri, Oct 21, 2022",,,,,IMG_1913,"Clothing, Shoes",Gloves - All in Motion™ white,All in Motion™,New,1,$17.00,$17.00,,,Sofia,Own used,,,,,"Sold out in target, similar link",Target,https://www.target.com/p/women-39-s-hooded-run-gloves-all-in-motion-8482-black-l-xl/-/A-84992579?ref=tgt_adv_XS000000&AFID=google_pla_df&fndsrc=tgtao&DFA=71700000012753306&CPNG=PLA_Accessories%2BShopping%7CAccessories_Ecomm_AA&adgroup=SC_Accessories&LID=700000001230728pgs&LNM=PRODUCT_GROUP&network=o&device=c&location=&targetid=pla-4585169653428262:aud-805670406&ds_rl=1246978&ds_rl=1241788&ref=tgt_adv_XS000000&AFID=bing_pla_df&CPNG=PLA_Accessories%2BShopping%7CAccessories_Ecomm_AA&adgroup=SC_Accessories&LID=700000001230728pbs&network=s&device=c&querystring=all%20in%20motion%20gloves&msclkid=25f4745ff30c1967acc6170cab90810f&gclid=25f4745ff30c1967acc6170cab90810f&gclsrc=3p.ds
"Fri, Oct 21, 2022",,,,,Screen Shot 2022-10-21 at 7.50.18 PM,School & Office Suppilies,"Five stars folders, note books",Five Star,New,1,$100.00,$100.00,,,Sell,Waiting to sell,,,,,"Sold out in target, similar link",,
,,,,,,,,,,,,0,,,,,,,,,,,
"Tue, Oct 25, 2022",6*2,$12.99,$93.98,,IMG_2036,,,,,,,0,,,,,,,,,,,
"Tue, Oct 25, 2022",,,,,Screen Shot 2022-10-25 at 3.39.35 PM,Toys,"Fort Building Kit Play Tent for Kids ,DIY Construction STEM Toys Creative Indoor and Outdoor Playhouse Gifts for 4-12 Years Old Boys and Girls (135pcs, Multicolor)",BomSaluka,New,1,$49.99,$49.99,,,Sell,Waiting to sell,,,,,,Amazon,https://www.amazon.com/dp/B0BBGB5ZP8/ref=cm_sw_r_api_i_DYD0D1JKMNY113N71XQB_1?th=1
"Tue, Oct 25, 2022",,,,,Screen Shot 2022-10-25 at 3.43.06 PM,Home,LINROMIA Boho Decor Area Rug - 3'x5' Machine Washable Grey Rug Woven Double Sided Accent Rug Entry Throw Carpet for Living Room Bedroom Bathroom Kitchen Indoor Outdoor Rug (Grey / Beige),LINROMIA,New,1,$43.99,$43.99,,,Sell,Waiting to sell,,,,,,Amazon,https://www.amazon.com/dp/B09T6XFGBL/ref=cm_sw_r_api_i_3MR3007GBRJG3MGEYW3Z_0?th=1
,,,,,,,,,,,,0,,,,,,,,,,,
"Wed, Oct 26, 2022",4*4,$17.32,$146.18,,IMG_2037,,,,,,,0,,,,,,,,,,,
"Wed, Oct 26, 2022",,,,,Screen Shot 2022-10-26 at 4.03.55 PM,Home,1pc Blackout Color Block Window Curtain Panel - Project 62™,Project 62™,Open Box,1,$38.00,$38.00,,,Home,Own used,,,4.6,,,Target,https://www.target.com/p/1pc-50-34-x84-34-blackout-color-block-window-curtain-panel-gray-project-62-8482/-/A-52986810
"Wed, Oct 26, 2022",,,,,Screen Shot 2022-10-26 at 4.04.35 PM,Toys,Minecraft Zombie Pillow Buddy,Minecraft,New,1,$19.99,$19.99,,,Gifts,Waiting to sell,,,4.8,,,Target,https://www.target.com/p/minecraft-zombie-pillow-buddy/-/A-79337173
"Wed, Oct 26, 2022",,,,,Screen Shot 2022-10-26 at 4.23.28 PM,Beauty,OXKVPVF Preserved Rose Gifts Set- Includes 925 Sterling Silver Necklace with Butterfly Stud Earrings，Mothers Day Birthday Christmas Valentines Gifts for Mom from Daughter and Son,OXKVPVF,New,1,$44.99,$44.99,,,Gifts,Waiting to sell,,,,,,Amazon,https://www.amazon.com/dp/B09WZYRDSN?ref_=cm_sw_r_apin_dp_2WPT71CRT320PP794H3W
"Wed, Oct 26, 2022",,,,,Screen Shot 2022-10-26 at 4.24.20 PM,Food,"McCormick Garlic Powder, 8.75 oz",McCormick,New,6,$7.20,$43.20,,,Sell,Waiting to sell,,,4.8,,A set of 6 packs in a box,Amazon,https://www.amazon.com/dp/B074ZK8MQS?ref_=cm_sw_r_apin_dp_TF0P3XHXYYEA9EKNGXVZ&th=1
,,,,,,,,,,,,0,,,,,,,,,,,
"Thu, Oct 27, 2022",2*4,$8.50,$90.25,,IMG_2038,,,,,,,0,,,,,,,,,,,
